Key	Type	Reactions	MetaCyc	EC	MSID	id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	is_copy_of	gapseq.status
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn20473	rxn20473	OHACYL-COA-DEHYDROG-RXN.x	L-3-hydroxyacyl coenzyme A dehydrogenase	(1) cpd00003[0] + (1) cpd27345[0] <=> (1) cpd00004[0] + (1) cpd22026[0]	-1:cpd00003:0:0:"NAD";-1:cpd27345:0:0:"L-3-HYDROXYACYL-COA";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd22026:0:0:"3-KETOACYL-COA"	0	(1) cpd00003[0] + (1) cpd27345[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd22026[0]	(1) NAD[0] + (1) L-3-HYDROXYACYL-COA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-KETOACYL-COA[0]	=	=					1e+07	1e+07	cpd00003;cpd00004;cpd00067;cpd22026;cpd27345	CPDFORMERROR	1	rxn16867;rxn27454		rxn16867	not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn21061	rxn21061	RXN-10698.c	RXN-10698.c	(1) cpd00003[0] + (1) cpd22980[0] <=> (1) cpd00004[0] + (1) cpd22981[0]	-1:cpd00003:0:0:"NAD";-1:cpd22980:0:0:"OPC8-3-hydroxyacyl-CoA";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd22981:0:0:"OPC8-3-ketoacyl-CoA"	0	(1) cpd00003[0] + (1) cpd22980[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd22981[0]	(1) NAD[0] + (1) OPC8-3-hydroxyacyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) OPC8-3-ketoacyl-CoA[0]	=	=					3.76	1.08	cpd00003;cpd00004;cpd00067;cpd22980;cpd22981	OK	0	rxn28153			not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn21065	rxn21065	RXN-10702.c	RXN-10702.c	(1) cpd00003[0] + (1) cpd22983[0] <=> (1) cpd00004[0] + (1) cpd22984[0]	-1:cpd00003:0:0:"NAD";-1:cpd22983:0:0:"OPC6-3-hydroxyacyl-CoA";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd22984:0:0:"OPC6-3-ketoacyl-CoA"	0	(1) cpd00003[0] + (1) cpd22983[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd22984[0]	(1) NAD[0] + (1) OPC6-3-hydroxyacyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) OPC6-3-ketoacyl-CoA[0]	=	=					3.76	1.08	cpd00003;cpd00004;cpd00067;cpd22983;cpd22984	OK	0	rxn28160			not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn21066	rxn21066	RXN-10703.c	RXN-10703.c	(1) cpd00003[0] + (1) cpd22986[0] <=> (1) cpd00004[0] + (1) cpd22987[0]	-1:cpd00003:0:0:"NAD";-1:cpd22986:0:0:"OPC4-3-hydroxyacyl-CoA";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd22987:0:0:"OPC4-3-ketoacyl-CoA"	0	(1) cpd00003[0] + (1) cpd22986[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd22987[0]	(1) NAD[0] + (1) OPC4-3-hydroxyacyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) OPC4-3-ketoacyl-CoA[0]	=	=					3.76	1.08	cpd00003;cpd00004;cpd00067;cpd22986;cpd22987	OK	0	rxn28161			not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn21572	rxn21572	RXN-11245.c	RXN-11245.c	(1) cpd00003[0] + (1) cpd23287[0] <=> (1) cpd00004[0] + (1) cpd23288[0]	-1:cpd00003:0:0:"NAD";-1:cpd23287:0:0:"3-(4-hydroxyphenyl)-3-hydroxy-propanoyl-CoA";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd23288:0:0:"3-(4-hydroxyphenyl)-3-keto-propanoyl-CoA"	0	(1) cpd00003[0] + (1) cpd23287[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd23288[0]	(1) NAD[0] + (1) 3-(4-hydroxyphenyl)-3-hydroxy-propanoyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-(4-hydroxyphenyl)-3-keto-propanoyl-CoA[0]	=	=					2.21	1.11	cpd00003;cpd00004;cpd00067;cpd23287;cpd23288	OK	0	rxn28177			not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn23121	rxn23121	RXN-12705.c	3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd24000[0] <=> (1) cpd00004[0] + (1) cpd24001[0]	-1:cpd00003:0:0:"NAD";-1:cpd24000:0:0:"24-hydroxy-3-oxocholest-4-en-26-oyl-CoA";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd24001:0:0:"3,24-dioxocholest-4-en-26-oyl-CoA"	0	(1) cpd00003[0] + (1) cpd24000[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd24001[0]	(1) NAD[0] + (1) 24-hydroxy-3-oxocholest-4-en-26-oyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3,24-dioxocholest-4-en-26-oyl-CoA[0]	=	=					3.76	1.08	cpd00003;cpd00004;cpd00067;cpd24000;cpd24001	OK	0				not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn23125	rxn23125	RXN-12709.c	RXN-12709.c	(1) cpd00003[0] + (1) cpd24004[0] <=> (1) cpd00004[0] + (1) cpd24005[0]	-1:cpd00003:0:0:"NAD";-1:cpd24004:0:0:"22-hydroxy-3-oxochol-4-en-24-oyl-CoA";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd24005:0:0:"3,22-dioxochol-4-en-24-oyl-CoA"	0	(1) cpd00003[0] + (1) cpd24004[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd24005[0]	(1) NAD[0] + (1) 22-hydroxy-3-oxochol-4-en-24-oyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3,22-dioxochol-4-en-24-oyl-CoA[0]	=	=					3.76	1.08	cpd00003;cpd00004;cpd00067;cpd24004;cpd24005	OK	0				not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn23153	rxn23153	RXN-12750.c	3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoate dehydrogenase	(1) cpd00003[0] + (1) cpd24030[0] <=> (1) cpd00004[0] + (1) cpd24031[0]	-1:cpd00003:0:0:"NAD";-1:cpd24030:0:0:"3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoyl-CoA";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd24031:0:0:"3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-oxopropanoyl-CoA"	0	(1) cpd00003[0] + (1) cpd24030[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd24031[0]	(1) NAD[0] + (1) 3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-oxopropanoyl-CoA[0]	=	=					3.76	1.08	cpd00003;cpd00004;cpd00067;cpd24030;cpd24031	OK	0				not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn27454	rxn27454	OHACYL-COA-DEHYDROG-RXN.m	3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd27345[0] <=> (1) cpd00004[0] + (1) cpd22026[0]	-1:cpd00003:0:0:"NAD";-1:cpd27345:0:0:"L-3-HYDROXYACYL-COA";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd22026:0:0:"3-KETOACYL-COA"	0	(1) cpd00003[0] + (1) cpd27345[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd22026[0]	(1) NAD[0] + (1) L-3-HYDROXYACYL-COA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-KETOACYL-COA[0]	=	=					1e+07	1e+07	cpd00003;cpd00004;cpd00067;cpd22026;cpd27345	CPDFORMERROR	1	rxn16867;rxn20473		rxn16867	not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn30548	rxn30548	HACOADr	3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd00876[0] <=> (1) cpd00004[0] + (1) cpd19044[0]	-1:cpd00003:0:0:"NAD";-1:cpd00876:0:0:"3-Hydroxyisobutyrate";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd19044:0:0:"(S)-Methylmalonate semialdehyde"	0	(1) cpd00003[0] + (1) cpd00876[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd19044[0]	(1) NAD[0] + (1) 3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) (S)-Methylmalonate semialdehyde[0]	=	=					5.22	1.07	cpd00003;cpd00004;cpd00067;cpd00876;cpd19044	OK	0				not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn31677	rxn31677	R04203_c	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase	(1) cpd00003[0] + (1) cpd02691[0] <=> (1) cpd00004[0] + (1) cpd00008[0] + (1) cpd02124[0]	-1:cpd00003:0:0:"NAD";-1:cpd02691:0:0:"2-methyl-3-hydroxy-butyryl-CoA";1:cpd00004:0:0:"NADH";1:cpd00008:0:0:"ADP";1:cpd02124:0:0:"2-Methylacetoacetyl-CoA"	0	(1) cpd00003[0] + (1) cpd02691[0] => (1) cpd00004[0] + (1) cpd00008[0] + (1) cpd02124[0]	(1) NAD[0] + (1) 2-methyl-3-hydroxy-butyryl-CoA[0] => (1) NADH[0] + (1) ADP[0] + (1) 2-Methylacetoacetyl-CoA[0]	>	>					-452.56	3.21	cpd00003;cpd00004;cpd00008;cpd02124;cpd02691	MI:C:10/H:12/N:5/O:10/P:2|CI:-3	0				not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn31684	rxn31684	R04810_c	3alpha,7alpha,24-trihydroxy-5beta-cholestanoyl-CoA:NAD+ oxidoreductase	(1) cpd00003[0] + (1) cpd03231[0] <=> (1) cpd00004[0] + (1) cpd00008[0] + (1) cpd03232[0]	-1:cpd00003:0:0:"NAD";-1:cpd03231:0:0:"3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA";1:cpd00004:0:0:"NADH";1:cpd00008:0:0:"ADP";1:cpd03232:0:0:"3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA"	0	(1) cpd00003[0] + (1) cpd03231[0] => (1) cpd00004[0] + (1) cpd00008[0] + (1) cpd03232[0]	(1) NAD[0] + (1) 3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA[0] => (1) NADH[0] + (1) ADP[0] + (1) 3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA[0]	>	>					-452.56	3.21	cpd00003;cpd00004;cpd00008;cpd03231;cpd03232	MI:C:10/H:12/N:5/O:10/P:2|CI:-3	0				not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn31720	rxn31720	R06941_c	(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase	(1) cpd00003[0] + (1) cpd09844[0] <=> (1) cpd00004[0] + (1) cpd00008[0] + (1) cpd01507[0]	-1:cpd00003:0:0:"NAD";-1:cpd09844:0:0:"(3S)-3-Hydroxyadipyl-CoA";1:cpd00004:0:0:"NADH";1:cpd00008:0:0:"ADP";1:cpd01507:0:0:"3-Oxoadipyl-CoA"	0	(1) cpd00003[0] + (1) cpd09844[0] => (1) cpd00004[0] + (1) cpd00008[0] + (1) cpd01507[0]	(1) NAD[0] + (1) (3S)-3-Hydroxyadipyl-CoA[0] => (1) NADH[0] + (1) ADP[0] + (1) 3-Oxoadipyl-CoA[0]	>	>					-452.56	3.21	cpd00003;cpd00004;cpd00008;cpd01507;cpd09844	MI:C:10/H:17/N:5/O:10/P:2|CI:-2	0				not.assessed
R01975	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.35	rxn32645	rxn32645	rxn201_x	BHBDCLOS-RXN	(1) cpd00003[0] + (1) cpd03043[0] <=> (1) cpd00004[0] + (1) cpd00279[0]	-1:cpd00003:0:0:"NAD";-1:cpd03043:0:0:"3-Hydroxybutanoyl-CoA";1:cpd00004:0:0:"NADH";2:cpd00067:0:0:"H+";1:cpd00279:0:0:"Acetoacetyl-CoA"	0	(1) cpd00003[0] + (1) cpd03043[0] <=> (1) cpd00004[0] + (2) cpd00067[0] + (1) cpd00279[0]	(1) NAD[0] + (1) 3-Hydroxybutanoyl-CoA[0] <=> (1) NADH[0] + (2) H+[0] + (1) Acetoacetyl-CoA[0]	=	=					3.76	1.08	cpd00003;cpd00004;cpd00067;cpd00279;cpd03043	OK	0		HB		not.assessed
R02765	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	ko_to_ms	rxn01996	rxn01996	R02765	Methylmalonyl-CoA epimerase	(1) cpd00891[0] <=> (1) cpd00519[0]	-1:cpd00891:0:0:"L-methylmalonyl-CoA";1:cpd00519:0:0:"D-methylmalonyl-CoA"	0	(1) cpd00891[0] <=> (1) cpd00519[0]	(1) L-methylmalonyl-CoA[0] <=> (1) D-methylmalonyl-CoA[0]	=	=					0	2	cpd00519;cpd00891	OK	0				approved
R02765	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	5.1.99.1	rxn01996	rxn01996	R02765	Methylmalonyl-CoA epimerase	(1) cpd00891[0] <=> (1) cpd00519[0]	-1:cpd00891:0:0:"L-methylmalonyl-CoA";1:cpd00519:0:0:"D-methylmalonyl-CoA"	0	(1) cpd00891[0] <=> (1) cpd00519[0]	(1) L-methylmalonyl-CoA[0] <=> (1) D-methylmalonyl-CoA[0]	=	=					0	2	cpd00519;cpd00891	OK	0				approved
R02765	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	5.1.99.1	rxn16825	rxn16825	R09979	(2S)-ethylmalonyl-CoA epimerase	(1) cpd18009[0] <=> (1) cpd21471[0]	-1:cpd18009:0:0:"Ethylmalonyl-CoA";5:cpd00067:0:0:"H+";1:cpd21471:0:0:"(2R)-Ethylmalonyl-CoA"	0	(1) cpd18009[0] <=> (5) cpd00067[0] + (1) cpd21471[0]	(1) Ethylmalonyl-CoA[0] <=> (5) H+[0] + (1) (2R)-Ethylmalonyl-CoA[0]	=	=					0	2	cpd00067;cpd18009;cpd21471	OK	0		HB		not.assessed
R09280	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	ko_to_ms	rxn16140	rxn16140	R09280	succinate-semialdehyde:NADP+ oxidoreductase (CoA-acylating)	(1) cpd00005[0] + (1) cpd00078[0] <=> (1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00199[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00067:0:0:"H+";-1:cpd00078:0:0:"Succinyl-CoA";1:cpd00006:0:0:"NADP";1:cpd00010:0:0:"CoA";1:cpd00199:0:0:"4-Oxobutanoate"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00078[0] <=> (1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00199[0]	(1) NADPH[0] + (1) H+[0] + (1) Succinyl-CoA[0] <=> (1) NADP[0] + (1) CoA[0] + (1) 4-Oxobutanoate[0]	=	=					4.05	1.52	cpd00005;cpd00006;cpd00010;cpd00067;cpd00078;cpd00199	OK	0				approved
R09280	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.2.1.76	rxn16140	rxn16140	R09280	succinate-semialdehyde:NADP+ oxidoreductase (CoA-acylating)	(1) cpd00005[0] + (1) cpd00078[0] <=> (1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00199[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00067:0:0:"H+";-1:cpd00078:0:0:"Succinyl-CoA";1:cpd00006:0:0:"NADP";1:cpd00010:0:0:"CoA";1:cpd00199:0:0:"4-Oxobutanoate"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00078[0] <=> (1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00199[0]	(1) NADPH[0] + (1) H+[0] + (1) Succinyl-CoA[0] <=> (1) NADP[0] + (1) CoA[0] + (1) 4-Oxobutanoate[0]	=	=					4.05	1.52	cpd00005;cpd00006;cpd00010;cpd00067;cpd00078;cpd00199	OK	0				approved
R09289	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	ko_to_ms	rxn16149	rxn16149	R09289	3-hydroxypropionate:NADP+ oxidoreductase	(1) cpd00006[0] + (1) cpd00745[0] <=> (1) cpd00005[0] + (1) cpd00191[0]	-1:cpd00006:0:0:"NADP";-1:cpd00745:0:0:"Hydracrylic acid";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd00191:0:0:"3-Oxopropanoate"	0	(1) cpd00006[0] + (1) cpd00745[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00191[0]	(1) NADP[0] + (1) Hydracrylic acid[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Oxopropanoate[0]	=	=					5.22	1.07	cpd00005;cpd00006;cpd00067;cpd00191;cpd00745	OK	0				approved
R09289	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	1.1.1.298	rxn16149	rxn16149	R09289	3-hydroxypropionate:NADP+ oxidoreductase	(1) cpd00006[0] + (1) cpd00745[0] <=> (1) cpd00005[0] + (1) cpd00191[0]	-1:cpd00006:0:0:"NADP";-1:cpd00745:0:0:"Hydracrylic acid";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd00191:0:0:"3-Oxopropanoate"	0	(1) cpd00006[0] + (1) cpd00745[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00191[0]	(1) NADP[0] + (1) Hydracrylic acid[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Oxopropanoate[0]	=	=					5.22	1.07	cpd00005;cpd00006;cpd00067;cpd00191;cpd00745	OK	0				approved
R10782	kegg	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	4.2.1.120	rxn03642	rxn03642	R05337	4-hydroxybutanoyl-CoA hydro-lyase	(1) cpd07946[0] <=> (1) cpd00001[0] + (1) cpd01557[0]	-1:cpd07946:0:0:"4-Hydroxybutyryl-CoA";1:cpd00001:0:0:"H2O";1:cpd01557:0:0:"3-Butenoyl-CoA"	0	(1) cpd07946[0] => (1) cpd00001[0] + (1) cpd01557[0]	(1) 4-Hydroxybutyryl-CoA[0] => (1) H2O[0] + (1) 3-Butenoyl-CoA[0]	>	=					1.24	0.67	cpd00001;cpd01557;cpd07946	OK	0	rxn31470			corrected
7.1.1.5	EC	Terminal oxidases_Ca.Nitrospira_dfluvii	NA	NA	rxn08287	rxn08287	CYTBD2pp	cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm)	(0.5) cpd00007[0] + (1) cpd15499[0] <=> (1) cpd00001[0] + (1) cpd15500[0]	-0.5:cpd00007:0:0:"O2";-2:cpd00067:0:0:"H+";-1:cpd15499:0:0:"Menaquinol 8";1:cpd00001:0:0:"H2O";2:cpd00067:1:0:"H+";1:cpd15500:0:0:"Menaquinone 8"	1	(0.5) cpd00007[0] + (2) cpd00067[0] + (1) cpd15499[0] => (1) cpd00001[0] + (2) cpd00067[1] + (1) cpd15500[0]	(0.5) O2[0] + (2) H+[0] + (1) Menaquinol 8[0] => (1) H2O[0] + (2) H+[1] + (1) Menaquinone 8[0]	>	>					-201.4	4.23	cpd00001;cpd00007;cpd00067;cpd15499;cpd15500	OK	0	rxn10806			approved
7.1.1.5	EC	Terminal oxidases_Ca.Nitrospira_dfluvii	NA	NA	rxn90021	rxn90021	CYTBD2pp-demetylmena	cytochrome oxidase bd (2-Demethylmenaquinol-8: 2 protons) (periplasm)		-0.5:cpd00007:0:0:"O2";-2:cpd00067:0:0:"H+";-1:cpd15353:0:0:"2-Demethylmenaquinol 8";1:cpd00001:0:0:"H2O";2:cpd00067:1:0:"H+";1:cpd15352:0:0:"2-Demethylmenaquinone 8"	0	(0.5) cpd00007[0] + (2) cpd00067[0] + (1) cpd15353[0] => (1) cpd00001[0] + (2) cpd00067[1] + (1) cpd15352[0]	(0.5) O2[0] + (2) H+[0] + (1) 2-Demethylmenaquinol 8[0] => (1) H2O[0] + (2) H+[1] + (1) 2-Demethylmenaquinone 8[0]	>	>					1e+07	1e+07		OK	0		Gapseq new		corrected
RXN0-5266	metacyc	Terminal oxidases_Ca.Nitrospira_dfluvii	NA	7.1.1.2	rxn13726	rxn13726	NADH-DEHYDROG-A-RXN.ce.cornexp.CPD-9956_UBIQUINONE-8	NADH-DEHYDROG-A-RXN.ce.cornexp.CPD-9956_UBIQUINONE-8	(1) cpd00004[0] + (1) cpd15560[0] <=> (1) cpd00003[0] + (1) cpd15561[0]	-1:cpd00004:0:0:"NADH";-5:cpd00067:0:0:"H+";-1:cpd15560:0:0:"Ubiquinone-8";1:cpd00003:0:0:"NAD";4:cpd00067:1:0:"H+";1:cpd15561:0:0:"Ubiquinol-8"	1	(1) cpd00004[0] + (5) cpd00067[0] + (1) cpd15560[0] => (1) cpd00003[0] + (4) cpd00067[1] + (1) cpd15561[0]	(1) NADH[0] + (5) H+[0] + (1) Ubiquinone-8[0] => (1) NAD[0] + (4) H+[1] + (1) Ubiquinol-8[0]	>	>					-17.44	2.84	cpd00003;cpd00004;cpd00067;cpd15560;cpd15561	OK	0	rxn37689;rxn37691			corrected
RXN0-5266	metacyc	Terminal oxidases_Ca.Nitrospira_dfluvii	NA	1.3.5.1	rxn06109	rxn06109	R02164	Succinate:ubiquinone oxidoreductase	(1) cpd00036[0] + (1) cpd11669[0] <=> (1) cpd00106[0] + (1) cpd11665[0]	-1:cpd00036:0:0:"Succinate";-1:cpd11669:0:0:"Q";1:cpd00106:0:0:"Fumarate";1:cpd11665:0:0:"QH2"	0	(1) cpd00036[0] + (1) cpd11669[0] <=> (1) cpd00106[0] + (1) cpd11665[0]	(1) Succinate[0] + (1) Q[0] <=> (1) Fumarate[0] + (1) QH2[0]	>	=					-2.44	2.55	cpd00036;cpd00106;cpd11665;cpd11669	OK	0	rxn30643			removed
RXN0-5266	metacyc	Terminal oxidases_Ca.Nitrospira_dfluvii	NA	1.3.5.1	rxn09272	rxn09272	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.c.metaexp.CPD-9956_UBIQUINONE-8	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	(1) cpd00036[0] + (1) cpd15560[0] <=> (1) cpd00106[0] + (1) cpd15561[0]	-1:cpd00036:0:0:"Succinate";-1:cpd15560:0:0:"Ubiquinone-8";1:cpd00106:0:0:"Fumarate";1:cpd15561:0:0:"Ubiquinol-8"	0	(1) cpd00036[0] + (1) cpd15560[0] => (1) cpd00106[0] + (1) cpd15561[0]	(1) Succinate[0] + (1) Ubiquinone-8[0] => (1) Fumarate[0] + (1) Ubiquinol-8[0]	>	=					-2.44	2.55	cpd00036;cpd00106;cpd15560;cpd15561	OK	0	rxn27238;rxn37566;rxn38714;rxn38716;rxn38993			corrected
RXN0-5266	metacyc	Terminal oxidases_Ca.Nitrospira_dfluvii	NA	1.3.5.1	rxn09417	rxn09417	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.m.chlamyexp.UBIQUINOL-30_UBIQUINONE-6	Succinic dehydrogenase	(1) cpd00036[0] + (1) cpd15290[0] <=> (1) cpd00106[0] + (1) cpd15291[0]	-1:cpd00036:0:0:"Succinate";-1:cpd15290:0:0:"Ubiquinone-6";1:cpd00106:0:0:"Fumarate";1:cpd15291:0:0:"Ubiquinol-6"	0	(1) cpd00036[0] + (1) cpd15290[0] => (1) cpd00106[0] + (1) cpd15291[0]	(1) Succinate[0] + (1) Ubiquinone-6[0] => (1) Fumarate[0] + (1) Ubiquinol-6[0]	>	>					-114.8	3.15	cpd00036;cpd00106;cpd15290;cpd15291	OK	0				approved
RXN0-5266	metacyc	Terminal oxidases_Ca.Nitrospira_dfluvii	NA	1.3.5.1	rxn27229	rxn27229	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.c	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	(1) cpd00036[0] + (1) cpd28301[0] <=> (1) cpd00106[0] + (1) cpd28300[0]	-1:cpd00036:0:0:"Succinate";-1:cpd28301:0:0:"Ubiquinones";1:cpd00106:0:0:"Fumarate";1:cpd28300:0:0:"Ubiquinols"	0	(1) cpd00036[0] + (1) cpd28301[0] <=> (1) cpd00106[0] + (1) cpd28300[0]	(1) Succinate[0] + (1) Ubiquinones[0] <=> (1) Fumarate[0] + (1) Ubiquinols[0]	=	=					1e+07	1e+07	cpd00036;cpd00106;cpd28300;cpd28301	CPDFORMERROR	0	rxn27236;rxn27243;rxn28994;rxn38713;rxn38715			not.assessed
RXN0-5266	metacyc	Terminal oxidases_Ca.Nitrospira_dfluvii	NA	1.3.5.1	rxn33444	rxn33444	rxn1547_m	Succinate dehydrogenase (ubiquinone)	(1) cpd00036[0] <=> (1) cpd00106[0]	-1:cpd00036:0:0:"Succinate";2:cpd00067:0:0:"H+";1:cpd00106:0:0:"Fumarate"	0	(1) cpd00036[0] <=> (2) cpd00067[0] + (1) cpd00106[0]	(1) Succinate[0] <=> (2) H+[0] + (1) Fumarate[0]	=	=					0.2	0.7	cpd00036;cpd00067;cpd00106	CI:2	0				not.assessed
