pwy_id	pwy_name	rxn_id	EC_num	blast_result	blast_result_score	pwy_completeness
map00670	One carbon pool by folate	R03189	2.1.2.5	NO blast hit	-2	
map00670	One carbon pool by folate	R01225	2.1.2.7	NO sequence data found	0.5	
map00670	One carbon pool by folate	R01669	2.1.2.8	NO sequence data found	0.5	
map00670	One carbon pool by folate	R03940	2.1.2.9	NO sequence data found	0.5	
map00670	One carbon pool by folate	R00944	3.5.1.10	Blast hit (18x)	2	
map00670	One carbon pool by folate	R01655	3.5.4.9	Blast hit (8x)	2	
map00670	One carbon pool by folate	R02302	4.3.1.4	NO blast hit	-2	
map00670	One carbon pool by folate	R02301	6.3.3.2	NO blast hit	-2	
map00670	One carbon pool by folate	R00943	6.3.4.3	NO blast hit	-2	(6+7)/24 (54%) with 7 reactions of unclear state
map00680	Methane metabolism	R00605	1.1.1.244	NO good blast hit	1	
map00680	Methane metabolism	R06983	1.1.1.284	Blast hit (4x)	2	
map00680	Methane metabolism	R00717	1.1.1.29	Blast hit (4x)	2	
map00680	Methane metabolism	R07136	1.1.1.337	NO blast hit	-2	
map00680	Methane metabolism	R07136	1.1.1.37	Blast hit (8x)	2	
map00680	Methane metabolism	R01513	1.1.1.95	NO blast hit	-2	
map00680	Methane metabolism	R01146	1.1.2.7	NO sequence data found	0.5	
map00680	Methane metabolism	R00608	1.1.3.13	NO sequence data found	0.5	
map00680	Methane metabolism	R03025	1.12.98.1	NO blast hit	-2	
map00680	Methane metabolism	R04455	1.12.98.2	NO blast hit	-2	
map00680	Methane metabolism	R05623	1.14.13.148	NO sequence data found	0.5	
map00680	Methane metabolism	R02823	1.14.13.25	Blast hit (4x)	2	
map00680	Methane metabolism	R09518	1.14.18.3	NO sequence data found	0.5	
map00680	Methane metabolism	R00134	1.17.1.10	NO sequence data found	0.5	
map00680	Methane metabolism	R00519	1.17.1.9	NO blast hit	-2	
map00680	Methane metabolism	R10797	1.17.98.3	NO blast hit	-2	
map00680	Methane metabolism	R00604	1.2.1.46	Blast hit (4x)	2	
map00680	Methane metabolism	R01199	1.2.7.1	NO blast hit	-2	
map00680	Methane metabolism	R08060	1.2.7.12	NO hit because of missing subunits	-1	
map00680	Methane metabolism	R08034	1.2.7.4	NO blast hit	-2	
map00680	Methane metabolism	R00614	1.2.98.1	NO good blast hit	1	
map00680	Methane metabolism	R00606	1.4.9.1	NO sequence data found	0.5	
map00680	Methane metabolism	R01588	1.5.8.1	NO sequence data found	0.5	
map00680	Methane metabolism	R02511	1.5.8.2	NO sequence data found	0.5	
map00680	Methane metabolism	R04456	1.5.98.1	NO blast hit	-2	
map00680	Methane metabolism	R04464	1.5.98.2	Blast hit (8x)	2	
map00680	Methane metabolism	R00609	1.5.99.5	NO sequence data found	0.5	
map00680	Methane metabolism	R02560	1.6.6.9	NO sequence data found	0.5	
map00680	Methane metabolism	R11931	1.8.7.3	NO blast hit	-2	
map00680	Methane metabolism	R04540	1.8.98.1	NO blast hit	-2	
map00680	Methane metabolism	R11928	1.8.98.4	NO blast hit	-2	
map00680	Methane metabolism	R11943	1.8.98.5	NO hit because of missing subunits	-1	
map00680	Methane metabolism	R11944	1.8.98.6	NO hit because of missing subunits	-1	
map00680	Methane metabolism	R01586	2.1.1.21	NO sequence data found	0.5	
map00680	Methane metabolism	R09098	2.1.1.246	NO blast hit	-2	
map00680	Methane metabolism	R09124	2.1.1.247	NO blast hit	-2	
map00680	Methane metabolism	R09998	2.1.1.248	NO blast hit	-2	
map00680	Methane metabolism	R09999	2.1.1.249	NO blast hit	-2	
map00680	Methane metabolism	R09124	2.1.1.250	NO blast hit	-2	
map00680	Methane metabolism	R04347	2.1.1.86	NO blast hit	-2	
map00680	Methane metabolism	R09098	2.1.1.90	NO blast hit	-2	
map00680	Methane metabolism	R09099	2.1.2.1	Blast hit (4x)	2	
map00680	Methane metabolism	R06861	2.2.1.3	NO sequence data found	0.5	
map00680	Methane metabolism	R03390	2.3.1.101	NO blast hit	-2	
map00680	Methane metabolism	R00921	2.3.1.8	NO blast hit	-2	
map00680	Methane metabolism	R11040	2.5.1.131	NO blast hit	-2	
map00680	Methane metabolism	R09396	2.5.1.77	Blast hit (144x)	2	
map00680	Methane metabolism	R11038	2.6.1.108	Blast hit (8x)	2	
map00680	Methane metabolism	R00588	2.6.1.45	Blast hit (3x)	2	
map00680	Methane metabolism	R04173	2.6.1.52	NO blast hit	-2	
map00680	Methane metabolism	R00767	2.7.1.11	NO good blast hit	1	
map00680	Methane metabolism	R05805	2.7.1.146	NO blast hit	-2	
map00680	Methane metabolism	R08572	2.7.1.165	Blast hit (4x)	2	
map00680	Methane metabolism	R01011	2.7.1.29	NO blast hit	-2	
map00680	Methane metabolism	R01353	2.7.2.1	NO blast hit	-2	
map00680	Methane metabolism	R11039	2.7.4.31	NO blast hit	-2	
map00680	Methane metabolism	R09397	2.7.7.68	NO good blast hit	1	
map00680	Methane metabolism	R09398	2.7.8.28	Blast hit (8x)	2	
map00680	Methane metabolism	R00199	2.7.9.2	Blast hit (4x)	2	
map00680	Methane metabolism	R04541	2.8.4.1	NO blast hit	-2	
map00680	Methane metabolism	R00527	3.1.2.12	NO blast hit	-2	
map00680	Methane metabolism	R01845	3.1.3.11	Blast hit (3x)	2	
map00680	Methane metabolism	R00582	3.1.3.3	Blast hit (4x)	2	
map00680	Methane metabolism	R05789	3.1.3.71	NO blast hit	-2	
map00680	Methane metabolism	R03464	3.5.4.27	NO blast hit	-2	
map00680	Methane metabolism	R02080	4.1.1.25	NO good blast hit	1	
map00680	Methane metabolism	R00345	4.1.1.31	NO blast hit	-2	
map00680	Methane metabolism	R05774	4.1.1.79	NO blast hit	-2	
map00680	Methane metabolism	R01829	4.1.2.13	Blast hit (3x)	2	
map00680	Methane metabolism	R02512	4.1.2.32	NO sequence data found	0.5	
map00680	Methane metabolism	R05338	4.1.2.43	NO blast hit	-2	
map00680	Methane metabolism	R00473	4.1.3.24	NO blast hit	-2	
map00680	Methane metabolism	R04206	4.2.1.11	Blast hit (12x)	2	
map00680	Methane metabolism	R10391	4.2.1.114	Blast hit (16x)	2	
map00680	Methane metabolism	R08058	4.2.1.147	NO blast hit	-2	
map00680	Methane metabolism	R10935	4.2.3.153	NO blast hit	-2	
map00680	Methane metabolism	R07476	4.4.1.19	NO blast hit	-2	
map00680	Methane metabolism	R06982	4.4.1.22	NO sequence data found	0.5	
map00680	Methane metabolism	R05339	5.3.1.27	NO blast hit	-2	
map00680	Methane metabolism	R01518	5.4.2.11	NO good blast hit	1	
map00680	Methane metabolism	R01518	5.4.2.12	Blast hit (19x)	2	
map00680	Methane metabolism	R00236	6.2.1.1	NO blast hit	-2	
map00680	Methane metabolism	R01256	6.2.1.9	NO sequence data found	0.5	
map00680	Methane metabolism	R09399	6.3.2.31	Blast hit (4x)	2	
map00680	Methane metabolism	R09401	6.3.2.32	NO good blast hit	1	
map00680	Methane metabolism	R09400	6.3.2.34	Blast hit (4x)	2	
map00680	Methane metabolism	R10902	6.3.4.24	NO blast hit	-2	
map00680	Methane metabolism	R00342	1.1.1.299	Blast hit (4x)	2	
map00680	Methane metabolism	R01388	1.1.1.26	NO good blast hit	1	
map00680	Methane metabolism	R08059		NO sequence data found	0.5	(22+16)/90 (42%) with 16 reactions of unclear state
map00710	Carbon fixation in photosynthetic organisms	R07136	1.1.1.37	Blast hit (8x)	2	
map00710	Carbon fixation in photosynthetic organisms	R00214	1.1.1.39	NO sequence data found	0.5	
map00710	Carbon fixation in photosynthetic organisms	R00216	1.1.1.40	NO good blast hit	1	
map00710	Carbon fixation in photosynthetic organisms	R00343	1.1.1.82	NO blast hit	-2	
map00710	Carbon fixation in photosynthetic organisms	R01061	1.2.1.12	Blast hit (8x)	2	
map00710	Carbon fixation in photosynthetic organisms	R01063	1.2.1.13	NO sequence data found	0.5	
map00710	Carbon fixation in photosynthetic organisms	R01061	1.2.1.59	Blast hit (12x)	2	
map00710	Carbon fixation in photosynthetic organisms	R01067	2.2.1.1	Blast hit (4x)	2	
map00710	Carbon fixation in photosynthetic organisms	R00694	2.6.1.1	Blast hit (8x)	2	
map00710	Carbon fixation in photosynthetic organisms	R00258	2.6.1.2	Blast hit (8x)	2	
map00710	Carbon fixation in photosynthetic organisms	R01844	2.7.1.14	NO sequence data found	0.5	
map00710	Carbon fixation in photosynthetic organisms	R01523	2.7.1.19	NO blast hit	-2	
map00710	Carbon fixation in photosynthetic organisms	R01512	2.7.2.3	Blast hit (12x)	2	
map00710	Carbon fixation in photosynthetic organisms	R00206	2.7.9.1	Blast hit (44x)	2	
map00710	Carbon fixation in photosynthetic organisms	R01845	3.1.3.11	Blast hit (3x)	2	
map00710	Carbon fixation in photosynthetic organisms	R01845	3.1.3.37	NO sequence data found	0.5	
map00710	Carbon fixation in photosynthetic organisms	R00345	4.1.1.31	NO blast hit	-2	
map00710	Carbon fixation in photosynthetic organisms	R03140	4.1.1.39	NO blast hit	-2	
map00710	Carbon fixation in photosynthetic organisms	R00341	4.1.1.49	NO good blast hit	1	
map00710	Carbon fixation in photosynthetic organisms	R01829	4.1.2.13	Blast hit (3x)	2	
map00710	Carbon fixation in photosynthetic organisms	R00761	4.1.2.22	NO sequence data found	0.5	
map00710	Carbon fixation in photosynthetic organisms	R01621	4.1.2.9	NO sequence data found	0.5	
map00710	Carbon fixation in photosynthetic organisms	R01529	5.1.3.1	Blast hit (4x)	2	
map00710	Carbon fixation in photosynthetic organisms	R01015	5.3.1.1	Blast hit (11x)	2	
map00710	Carbon fixation in photosynthetic organisms	R09030	5.3.1.6	Blast hit (4x)	2	
map00710	Carbon fixation in photosynthetic organisms	R00214	1.1.1.38	NO good blast hit	1	
map00710	Carbon fixation in photosynthetic organisms	R00342	1.1.1.299	Blast hit (4x)	2	(14+6)/27 (74%) with 6 reactions of unclear state
map00720	Carbon fixation pathways in prokaryotes	R09289	1.1.1.298	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R05066	1.1.1.35	Blast hit (16x)	2	
map00720	Carbon fixation pathways in prokaryotes	R07136	1.1.1.37	Blast hit (8x)	2	
map00720	Carbon fixation pathways in prokaryotes	R00267	1.1.1.42	Blast hit (8x)	2	
map00720	Carbon fixation pathways in prokaryotes	R00134	1.17.1.10	NO sequence data found	0.5	
map00720	Carbon fixation pathways in prokaryotes	R00740	1.2.1.75	Blast hit (4x)	2	
map00720	Carbon fixation pathways in prokaryotes	R09280	1.2.1.76	Blast hit (12x)	2	
map00720	Carbon fixation pathways in prokaryotes	R01199	1.2.7.1	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R01197	1.2.7.3	Blast hit (8x)	2	
map00720	Carbon fixation pathways in prokaryotes	R08034	1.2.7.4	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R00402	1.3.1.6	NO sequence data found	0.5	
map00720	Carbon fixation pathways in prokaryotes	R00919	1.3.1.84	Blast hit (8x)	2	
map00720	Carbon fixation pathways in prokaryotes	R10660	1.3.4.1	Blast hit (12x)	2	
map00720	Carbon fixation pathways in prokaryotes	R02164	1.3.5.1	Blast hit (48x)	2	
map00720	Carbon fixation pathways in prokaryotes	R02164	1.3.5.4	Blast hit (8x)	2	
map00720	Carbon fixation pathways in prokaryotes	R01224	1.5.1.20	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R01220	1.5.1.5	Blast hit (8x)	2	
map00720	Carbon fixation pathways in prokaryotes	R10243	2.1.1.258	NO sequence data found	0.5	
map00720	Carbon fixation pathways in prokaryotes	R09317	2.3.1.169	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R00921	2.3.1.8	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R00927	2.3.1.9	Blast hit (254x)	2	
map00720	Carbon fixation pathways in prokaryotes	R00352	2.3.3.8	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R01353	2.7.2.1	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R00206	2.7.9.1	Blast hit (44x)	2	
map00720	Carbon fixation pathways in prokaryotes	R00199	2.7.9.2	Blast hit (4x)	2	
map00720	Carbon fixation pathways in prokaryotes	R00406	2.8.3.22	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R01655	3.5.4.9	Blast hit (8x)	2	
map00720	Carbon fixation pathways in prokaryotes	R00345	4.1.1.31	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R00473	4.1.3.24	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R00237	4.1.3.25	NO sequence data found	0.5	
map00720	Carbon fixation pathways in prokaryotes	R00354	4.1.3.34	Blast hit (12x)	2	
map00720	Carbon fixation pathways in prokaryotes	R03045	4.2.1.116	Blast hit (4x)	2	
map00720	Carbon fixation pathways in prokaryotes	R10782	4.2.1.120	Blast hit (8x)	2	
map00720	Carbon fixation pathways in prokaryotes	R05076	4.2.1.148	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R09282	4.2.1.153	NO sequence data found	0.5	
map00720	Carbon fixation pathways in prokaryotes	R03224	4.2.1.17	Blast hit (40x)	2	
map00720	Carbon fixation pathways in prokaryotes	R01082	4.2.1.2	Blast hit (4x)	2	
map00720	Carbon fixation pathways in prokaryotes	R01324	4.2.1.3	Blast hit (96x)	2	
map00720	Carbon fixation pathways in prokaryotes	R09979	5.1.99.1	Blast hit (4x)	2	
map00720	Carbon fixation pathways in prokaryotes	R09283	5.4.1.3	NO sequence data found	0.5	
map00720	Carbon fixation pathways in prokaryotes	R00833	5.4.99.2	Blast hit (52x)	2	
map00720	Carbon fixation pathways in prokaryotes	R00236	6.2.1.1	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R01322	6.2.1.18	NO sequence data found	0.5	
map00720	Carbon fixation pathways in prokaryotes	R09286	6.2.1.36	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R09279	6.2.1.40	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R02404	6.2.1.5	Blast hit (8x)	2	
map00720	Carbon fixation pathways in prokaryotes	R00943	6.3.4.3	NO blast hit	-2	
map00720	Carbon fixation pathways in prokaryotes	R00344	6.4.1.1	NO hit because of missing subunits	-1	
map00720	Carbon fixation pathways in prokaryotes	R00742	6.4.1.2	Blast hit (60x)	2	
map00720	Carbon fixation pathways in prokaryotes	R08924	6.4.1.3	Blast hit (4x)	2	
map00720	Carbon fixation pathways in prokaryotes	R00342	1.1.1.299	Blast hit (4x)	2	
map00720	Carbon fixation pathways in prokaryotes	R01197	1.2.7.11	Blast hit (8x)	2	
map00720	Carbon fixation pathways in prokaryotes	R03157		NO sequence data found	0.5	(28+8)/53 (67%) with 8 reactions of unclear state
map00730	Thiamine metabolism	R00033	1.1.3.23	NO sequence data found	0.5	
map00730	Thiamine metabolism	R05861	1.4.3.19	NO blast hit	-2	
map00730	Thiamine metabolism	R05636	2.2.1.7	Blast hit (4x)	2	
map00730	Thiamine metabolism	R02863	2.5.1.2	NO sequence data found	0.5	
map00730	Thiamine metabolism	R11312	2.5.1.3	Blast hit (4x)	2	
map00730	Thiamine metabolism	R03471	2.7.1.49	Blast hit (4x)	2	
map00730	Thiamine metabolism	R04448	2.7.1.50	NO blast hit	-2	
map00730	Thiamine metabolism	R02134	2.7.1.89	NO sequence data found	0.5	
map00730	Thiamine metabolism	R00616	2.7.4.15	NO sequence data found	0.5	
map00730	Thiamine metabolism	R00617	2.7.4.16	Blast hit (4x)	2	
map00730	Thiamine metabolism	R01547	2.7.4.3	Blast hit (4x)	2	
map00730	Thiamine metabolism	R04509	2.7.4.7	Blast hit (4x)	2	
map00730	Thiamine metabolism	R00619	2.7.6.2	Blast hit (4x)	2	
map00730	Thiamine metabolism	R07459	2.7.7.73	Blast hit (4x)	2	
map00730	Thiamine metabolism	R10247	2.8.1.10	NO blast hit	-2	
map00730	Thiamine metabolism	R07461	2.8.1.4	NO blast hit	-2	
map00730	Thiamine metabolism	R11528	2.8.1.7	Blast hit (8x)	2	
map00730	Thiamine metabolism	R02135	3.1.3.100	NO sequence data found	0.5	
map00730	Thiamine metabolism	R09993	3.5.99.2	NO good blast hit	1	
map00730	Thiamine metabolism	R00615	3.6.1.15	NO blast hit	-2	
map00730	Thiamine metabolism	R00618	3.6.1.28	NO sequence data found	0.5	
map00730	Thiamine metabolism	R03472	4.1.99.17	Blast hit (12x)	2	
map00730	Thiamine metabolism	R10246	4.1.99.19	NO blast hit	-2	
map00730	Thiamine metabolism	R09977	5.3.99.10	NO blast hit	-2	
map00730	Thiamine metabolism	R02135	3.1.3.1	Blast hit (4x)	2	
map00730	Thiamine metabolism	R07461	2.8.1.11	NO sequence data found	0.5	
map00730	Thiamine metabolism	R10685		NO sequence data found	0.5	(11+8)/27 (70%) with 8 reactions of unclear state
map00740	Riboflavin metabolism	R03458	1.1.1.193	Blast hit (36x)	2	
map00740	Riboflavin metabolism	R09375	1.1.1.302	Blast hit (4x)	2	
map00740	Riboflavin metabolism	R09083	1.13.11.79	Blast hit (8x)	2	
map00740	Riboflavin metabolism	R09520	1.5.1.30	NO sequence data found	0.5	
map00740	Riboflavin metabolism	R05705	1.5.1.36	NO blast hit	-2	
map00740	Riboflavin metabolism	R09748	1.5.1.37	NO sequence data found	0.5	
map00740	Riboflavin metabolism	R05706	1.5.1.38	Blast hit (12x)	2	
map00740	Riboflavin metabolism	R05705	1.5.1.39	NO good blast hit	1	
map00740	Riboflavin metabolism	R05705	1.5.1.41	NO sequence data found	0.5	
map00740	Riboflavin metabolism	R05705	1.5.1.42	NO good blast hit	1	
map00740	Riboflavin metabolism	R09520	1.5.1.45	NO sequence data found	0.5	
map00740	Riboflavin metabolism	R04457	2.5.1.78	Blast hit (3x)	2	
map00740	Riboflavin metabolism	R00066	2.5.1.9	NO blast hit	-2	
map00740	Riboflavin metabolism	R08574	2.7.1.161	Blast hit (8x)	2	
map00740	Riboflavin metabolism	R00549	2.7.1.26	NO sequence data found	0.5	
map00740	Riboflavin metabolism	R00550	2.7.1.42	NO sequence data found	0.5	
map00740	Riboflavin metabolism	R00161	2.7.7.2	Blast hit (4x)	2	
map00740	Riboflavin metabolism	R00548	3.1.3.102	NO sequence data found	0.5	
map00740	Riboflavin metabolism	R07280	3.1.3.104	NO sequence data found	0.5	
map00740	Riboflavin metabolism	R01010	3.1.3.2	NO blast hit	-2	
map00740	Riboflavin metabolism	R09374	3.5.1.102	NO good blast hit	1	
map00740	Riboflavin metabolism	R00425	3.5.4.25	NO blast hit	-2	
map00740	Riboflavin metabolism	R03459	3.5.4.26	Blast hit (12x)	2	
map00740	Riboflavin metabolism	R07306	3.5.4.29	NO good blast hit	1	
map00740	Riboflavin metabolism	R01732	3.5.99.1	NO sequence data found	0.5	
map00740	Riboflavin metabolism	R00160	3.6.1.18	NO sequence data found	0.5	
map00740	Riboflavin metabolism	R00103	3.6.1.9	NO blast hit	-2	
map00740	Riboflavin metabolism	R07281	4.1.99.12	Blast hit (3x)	2	
map00740	Riboflavin metabolism	R04458		NO sequence data found	0.5	9/29 (31%)
map00750	Vitamin B6 metabolism	R01707	1.1.1.107	NO good blast hit	1	
map00750	Vitamin B6 metabolism	R05837	1.1.1.262	NO blast hit	-2	
map00750	Vitamin B6 metabolism	R04210	1.1.1.290	Blast hit (4x)	2	
map00750	Vitamin B6 metabolism	R01708	1.1.1.65	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R01711	1.1.3.12	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R01910	1.1.99.9	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R03385	1.14.12.4	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R04570	1.14.12.5	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R01825	1.2.1.72	NO blast hit	-2	
map00750	Vitamin B6 metabolism	R04085	1.2.3.1	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R01709	1.2.3.8	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R01710	1.4.3.5	NO blast hit	-2	
map00750	Vitamin B6 metabolism	R01712	2.6.1.30	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R01713	2.6.1.31	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R04173	2.6.1.52	NO blast hit	-2	
map00750	Vitamin B6 metabolism	R05839	2.6.1.54	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R05838	2.6.99.2	NO blast hit	-2	
map00750	Vitamin B6 metabolism	R01909	2.7.1.35	NO blast hit	-2	
map00750	Vitamin B6 metabolism	R02992	3.1.1.27	NO good blast hit	1	
map00750	Vitamin B6 metabolism	R01911	3.1.3.74	NO blast hit	-2	
map00750	Vitamin B6 metabolism	R06134	3.5.1.29	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R04397	3.5.1.66	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R03461	4.1.1.51	NO sequence data found	0.5	
map00750	Vitamin B6 metabolism	R05086	4.2.3.1	Blast hit (8x)	2	
map00750	Vitamin B6 metabolism	R07456	4.3.3.6	Blast hit (32x)	2	
map00750	Vitamin B6 metabolism	R01913		NO sequence data found	0.5	3/26 (11%)
map00760	Nicotinate and nicotinamide metabolism	R07985	1.1.1.291	Blast hit (4x)	2	
map00760	Nicotinate and nicotinamide metabolism	R10131	1.1.1.328	NO blast hit	-2	
map00760	Nicotinate and nicotinamide metabolism	R09125	1.13.11.9	NO blast hit	-2	
map00760	Nicotinate and nicotinamide metabolism	R04130	1.14.13.10	NO sequence data found	0.5	
map00760	Nicotinate and nicotinamide metabolism	R08764	1.14.13.114	NO sequence data found	0.5	
map00760	Nicotinate and nicotinamide metabolism	R09472	1.14.13.163	NO sequence data found	0.5	
